ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
9380.555321,14306.33137,5780.434919,3335.832157,747.3112158,1392.242454,908.7309286,1660.732832,4807.157155,3124.468702,3975.637566,2142.085584,1090.087263,288.2271666,821.4874846,7528.953266,4232.552177,3856.055019,1675.859824,339.630215,809.2173901,163.3607489,1561.821468,1924.538287,608.9774398,1699.804496,1498.783771,390.2482628,133.4348002,481.6149851
8251.757279,13643.72874,5059.118029,3063.759466,526.0296236,1313.318395,2198.219657,1720.736578,3367.548884,1650.547551,3624.324945,2312.949455,1059.956498,234.8909982,639.6596151,6306.699958,4129.992372,3599.785929,1675.859824,473.8928294,825.3412298,131.0922191,1319.808599,2539.879804,574.2984993,1898.36573,1618.29991,418.609677,134.5756048,1269.403632
8076.819121,11995.84718,4169.424109,2959.116123,436.0934899,1260.57985,2068.269757,1492.146147,1879.711423,1266.403815,3312.088943,91.90405173,976.5280895,210.2682372,754.3866723,5952.476888,4248.652289,2966.905956,1675.859824,677.4210238,868.3352209,129.0741191,1384.801805,2402.12388,607.9612072,1812.571508,64.30384239,438.5406159,125.452194,816.8415395
7191.028942,11231.77402,3774.317591,2996.033216,1184.716684,1260.57985,1909.39108,1553.739396,2538.969521,966.2759512,3598.441397,755.252827,1125.172486,210.2682372,754.3866723,5727.053179,5426.678667,2988.306945,1675.859824,996.7896877,846.8338534,76.63863614,2522.927106,2905.801411,607.9612072,2446.224597,528.439939,439.3081129,125.452194,974.4015396
7228.157872,10571.20081,4016.580908,2998.188959,1134.861497,1240.642108,2319.077656,1548.871543,2318.965137,893.90646,3104.643615,1979.481366,1942.551876,184.6312663,557.4010435,5704.212891,6001.891761,3157.033583,1363.55831,483.08284,839.9261346,125.0402602,1886.589046,1586.92921,576.3436676,958.6544639,1385.017128,443.9130952,122.0297802,813.4923393
6879.853151,9532.041012,4157.029242,2983.547873,740.8415213,1119.361831,1468.663467,1341.441373,1762.866537,720.4563457,2800.449103,2201.012662,1056.309761,157.9575476,652.6426599,6036.489424,6473.604134,3091.512439,1363.55831,278.3260345,807.6784553,151.2591722,1470.434075,1294.049171,586.5441032,742.011087,1540.008887,439.3081129,109.4854686,651.4591702
6867.771515,9464.360162,3887.964037,3000.97346,550.6128228,1180.82888,1086.160757,1420.81719,3818.789108,641.6969149,3291.985216,2138.51051,824.2582194,153.8556322,616.9338498,5295.272436,5680.098613,2702.882884,1363.55831,320.0145622,920.5628209,104.873307,1255.807656,877.2125931,681.4094249,936.9828643,1496.337176,423.9821563,116.3287832,662.6307396
6855.591655,10194.74511,3085.275648,2936.031712,441.915395,1229.524749,903.9829358,1622.684098,1448.291413,604.4534074,3633.874215,2884.344867,649.650757,141.5498862,477.3063128,5209.472399,7034.598946,2791.123194,1363.55831,535.8078051,939.7120666,199.6607963,1169.183123,1294.762932,630.4072467,1316.064684,2018.195776,485.309967,115.1879786,622.4062779
6047.006075,9562.786585,3768.039672,2903.965039,370.092766,1162.453081,750.724707,1625.863105,2250.160676,594.8747261,2296.096864,2929.094928,567.5832296,143.6008439,706.7604274,5001.327864,7231.145768,3172.696626,1363.55831,391.7373644,1120.187148,199.6607963,1200.340172,1223.069579,678.3480239,1282.763662,2049.512185,595.70962,150.5423302,661.518124
8144.987051,14207.90494,3204.556124,2895.611536,345.5095668,1183.217734,609.9930976,1329.222067,1501.522847,940.7411049,4053.413858,2678.223372,528.3834662,140.5244074,363.6666127,4781.365963,6471.722302,3135.632594,1363.55831,280.7762359,1465.660525,173.4442254,1136.240002,877.2125931,715.0721327,1360.362305,1873.846703,496.0429335,182.468216,560.951293
7601.411662,14253.56669,3812.146083,2887.258034,2731.047473,1367.527004,572.431607,1436.215502,4998.846947,1874.008596,3596.05408,2297.539654,509.6926108,133.3460555,753.2993152,4675.506195,6085.42416,2787.556363,1363.55831,218.8612602,1223.80293,141.1756957,2965.377038,860.6374704,621.2230438,1060.653108,1607.534895,493.7404423,144.8398202,558.7147084
9119.375892,16874.55072,4345.205864,2875.401449,1695.158362,1472.820335,404.0753121,1932.23985,2250.160676,594.8747261,3533.606879,1981.823656,518.804137,124.116746,485.961676,5951.583138,5990.496227,3394.770657,1251.015187,263.6107846,1008.089738,143.1914545,2290.439959,1214.821671,680.3931922,794.3590485,1386.607414,404.8067223,144.8398202,592.2407698
9018.695594,16711.18315,6019.559275,2867.676704,1139.371424,1357.971588,205.9177856,1565.064607,2250.160676,594.8747261,3343.87796,2202.122168,450.4198468,123.0912672,1303.088858,5542.642682,6704.337557,2989.004803,1251.015187,231.1192881,957.3748411,116.9725425,1624.830149,507.1511699,736.4892367,779.9182316,1540.865196,368.0148328,123.1705848,522.9520625
26446.99553,52827.59228,6881.244014,3875.216941,635.5880373,5566.580962,585.8949677,2641.555661,2731.697515,1673.591193,3998.756851,3367.226383,1201.29679,238.3505806,1453.035415,5282.859236,6862.202292,2941.550436,9795.699179,379.4091302,4156.523011,1021.200754,1190.516771,1537.758989,895.9361459,2695.411683,5764.665884,672.5312773,1470.306492,921.9496589
36553.33302,56682.45808,6984.829691,3872.612085,629.9219297,5566.580962,617.0921275,2858.721539,3191.5265,1775.855138,3793.698841,3370.801457,1048.048786,657.7601551,1408.671242,5278.589096,7277.355181,7318.052696,9795.699179,411.5004505,4156.523011,567.3389551,1418.836415,5088.483356,895.9361459,2557.228004,5599.887747,586.715514,1379.163164,1947.417986
108047.1498,99415.76109,6851.866569,3872.612085,629.9219297,5566.580962,1329.162479,3398.05985,603.0536321,4388.007632,5265.165973,5376.171289,1725.342446,856.2522892,1577.864021,6150.194335,6084.06506,29648.89921,9795.699179,813.551127,4156.523011,424.2224185,779.5414116,13555.11947,15370.51945,3549.100496,5230.696641,965.8950303,1236.456679,1413.021877
61840.29506,70509.8485,6225.764796,13666.51038,1689.090461,5566.580962,1668.134269,3606.384115,4976.289655,3098.186495,6861.778803,4958.750606,1825.388493,816.3825736,2164.058283,5808.583076,6401.885453,15036.521,9795.699179,591.4533543,4156.523011,361.0338805,773.4786866,5354.637,4458.593901,4625.314829,4953.986807,1021.886338,1127.823031,1395.19732
46696.01365,76537.19855,6409.675652,12723.37296,1529.931056,5566.580962,1169.089916,3374.316645,4159.50804,2793.138502,6176.618674,4052.900878,1320.905506,501.6281852,1827.412496,5103.910548,8058.524252,9262.130947,9795.699179,466.2403378,4156.523011,306.8823102,1218.597805,2874.078689,2756.404144,4163.457666,4783.214513,739.4834022,1042.187036,1214.79464
61254.87596,87702.00201,8170.954107,15429.72825,2515.882981,5566.580962,3762.210331,4864.277225,5974.379045,4317.381984,6592.263219,4952.709964,3238.685088,534.8491919,5100.357643,7562.915781,16612.38831,11118.43413,9795.699179,397.6627799,4156.523011,335.2340403,975.9498878,4428.888641,5761.40421,4443.663461,4560.696747,1813.091846,975.9023547,1242.610031
65763.38885,97765.85012,31014.53364,36689.84224,7492.053849,5566.580962,15835.52037,16647.0659,22147.67436,25548.5479,17520.39765,29157.8086,10833.89175,855.4183833,8470.729993,18134.19537,30798.25975,17409.23935,9795.699179,352.3586254,4156.523011,5841.018277,4332.218889,6995.177612,8015.916434,11809.93249,4344.295466,6065.025472,911.4635378,1661.316819
53062.93751,78337.28592,33820.28089,52388.1401,9459.365774,5566.580962,13893.15966,23217.67483,23625.69609,19802.58469,17439.98275,16576.01448,7896.195351,983.3102437,10530.72819,18220.59124,19835.5471,17838.03453,6144.944989,322.7806922,4156.523011,5035.182977,5400.687349,7060.367807,7541.335768,11755.98691,4222.822051,4420.423211,848.8554551,1744.762993
39247.63604,50896.60792,74386.10614,59705.09006,8072.85038,5566.580962,9010.900582,16973.9075,20495.98979,16803.17445,15036.33095,10883.5108,4919.479932,752.4310089,6724.54308,46454.16599,32296.40653,11424.7164,6144.944989,442.3350773,4156.523011,11712.94017,7477.691604,4801.313407,4168.840555,10135.1297,4001.527581,2753.995254,808.3523528,1369.539041
32922.94879,39819.06912,39063.1488,58997.28788,17215.61932,5566.580962,17110.22328,20120.13043,33863.30897,25627.02084,14852.88444,12659.45952,4614.02585,613.7434482,6422.040309,25784.69869,21448.69469,8732.534008,6144.944989,1046.355367,4156.523011,3793.419341,3943.251915,3755.732463,3213.454797,10011.78105,3867.943523,2582.987318,767.8341204,1085.629045
33041.80066,33284.36637,23375.593,41352.53402,6503.723963,5566.580962,7349.470442,10045.66034,15597.56526,11265.97418,16006.33575,12032.46555,4486.762175,613.7434482,6341.684612,18370.54269,16997.11826,8374.300061,6144.944989,3500.277747,4156.523011,2084.964222,2745.888532,3694.031767,2511.365037,10789.11612,3683.959619,2511.753999,720.8856234,1085.629045
30936.84573,35558.32116,18167.33413,19582.2276,3761.606671,5566.580962,5039.760199,7766.90879,9027.069659,7030.926502,10177.26025,8566.616438,3206.151517,487.5081305,4740.224941,14875.97868,15326.47028,7829.195158,6144.944989,3473.248305,4156.523011,1516.337616,2174.841356,3393.300355,2608.28823,6860.114247,3584.138565,1794.863791,699.7035751,1153.600779
29724.75316,41925.59752,15979.72053,9745.75338,2717.517693,5566.580962,4007.691662,7827.210568,7834.647781,5309.379622,8417.807235,7254.071248,2873.373488,446.8157781,4088.789247,11513.49111,13384.00222,8008.312132,6144.944989,6419.176751,4156.523011,1214.605909,3175.835954,3005.648682,2436.417876,5674.141406,3484.317511,1608.625836,672.0912622,960.9139131
39461.76585,53671.82717,13932.15284,15493.50231,2135.819177,5566.580962,3435.361076,6674.125327,7309.97838,4450.412305,7059.549213,6484.197603,2558.13807,1402.764894,3561.312274,9778.820909,13229.27387,12090.78341,6144.944989,3466.297876,4156.523011,1022.488405,3143.190511,5268.827035,5447.769396,4758.518917,3430.125443,1432.101516,661.0312069,2834.899266
34995.48957,42848.97943,12105.11719,13847.05383,1763.217252,5566.580962,3078.664671,4725.891101,6571.722568,3915.550696,6729.345505,5835.753187,2181.981947,1687.532478,3140.613776,9538.203444,11738.44531,12402.49347,5246.936799,2642.075385,4156.523011,920.6235188,1699.349077,4543.407671,4054.514377,4535.993397,3390.490613,1221.519515,646.3096834,3260.190922
29150.13877,37137.20276,13082.21907,13396.14432,1626.771477,5566.580962,2990.500781,4207.41502,6206.841851,4808.024714,6776.212317,5651.698526,2231.95181,942.6178913,2967.615247,11297.99796,14268.46292,9168.30777,5246.936799,1968.796535,4156.523011,902.5729954,1791.133375,3711.082731,2864.251838,4567.634554,3433.795335,1249.461204,629.7422956,2005.319413
27004.91172,34198.61593,34592.94794,13159.01263,1583.312186,5566.580962,2861.652929,4226.78709,6878.275224,5242.490781,8586.175944,7772.580224,2678.809975,1548.022281,3709.73653,18109.36897,14613.46532,7967.991428,5246.936799,1377.939935,4156.523011,3075.144297,2845.214027,3300.51139,2387.892765,5787.634608,3764.574907,1499.617272,649.9862818,1797.101341
24851.8267,30424.92657,24235.1851,13084.45986,1614.471678,5566.580962,2986.459936,4776.457172,7194.171696,5076.825681,10441.12166,8448.639003,3281.106312,911.0646963,3983.859278,15991.18055,16236.02206,6921.20392,5246.936799,1136.359902,4156.523011,1772.931308,2767.817537,2653.209231,1992.070132,7038.030922,3628.666584,1836.836286,620.5281046,1564.360312
32007.49476,53329.87146,23325.69158,12005.69029,1461.462172,5566.580962,2422.21104,4393.386896,6436.378815,4557.284979,8260.621223,6346.988737,2321.153333,932.6560969,3456.382305,25602.96944,15162.33277,7088.767461,5246.936799,980.2911966,4156.523011,1672.354073,2506.951677,3870.251492,2992.297157,5568.221333,3499.975715,1299.468433,591.0699275,1566.630956
29445.79506,41966.18573,19785.91064,17225.28226,4237.116918,5566.580962,16125.7265,10559.26857,16194.05935,14308.23313,11741.58147,13960.0467,4134.527795,1405.244074,3911.984968,15863.07633,17041.02766,9122.559279,5246.936799,1101.116316,4156.523011,1420.910983,2474.405461,3382.752549,2719.819767,7914.646606,3646.649054,2314.603196,593.8235937,1583.320191
35577.96193,55202.00291,26371.28756,21747.85077,8814.856282,5566.580962,13613.05564,16060.93658,20563.94481,11933.99067,15352.96464,12769.1773,3898.606246,964.2092918,4152.182172,21192.80781,17246.98364,8734.084804,5246.936799,1188.593422,4156.523011,3687.597855,2862.578624,4512.87455,5031.876168,10349.04467,3587.686127,2182.56972,571.7337434,1714.676957
32615.50554,41567.40651,19433.38129,16298.31291,4802.333703,5566.580962,6892.395775,8393.272402,12068.6232,7955.038817,11904.42165,10529.82505,3478.965709,2542.962131,3596.325175,13389.37386,15656.83621,10202.68891,4338.827619,3311.492885,4156.523011,1998.574557,2535.032711,4777.759286,5361.897734,8024.301373,3495.082526,1947.643671,569.8878792,4137.567836
32248.14523,36954.55579,15145.884,14167.72056,3091.103602,5566.580962,4882.442758,6358.708282,8251.344203,5646.190473,8902.55834,7883.284233,2698.372645,4307.799937,3204.876586,11642.58838,17187.39232,9353.627929,4338.827619,1500.028769,4156.523011,1417.048031,2033.741602,4817.729917,4346.17316,6000.927134,3269.017198,1510.650042,547.7980288,6100.653267
29810.20863,34880.49796,14518.09202,12517.67918,2333.681952,5566.580962,3782.59823,4957.958571,10037.52309,4514.685382,7683.016031,6942.546716,2368.99682,2850.267711,2777.54521,11162.94234,17004.4365,8575.128182,4338.827619,1042.002574,4156.523011,1123.065641,1819.908993,3842.652723,3197.957248,5178.879479,3593.802613,1326.210908,552.3975593,4242.244533
25339.02112,29570.54463,15840.47949,11514.36061,1894.00512,5566.580962,3233.318828,4914.843296,11443.81452,3943.576747,7064.952089,6440.926882,2267.887585,1594.563243,2504.292348,13673.38788,22679.20325,7232.758899,4338.827619,846.8991409,4156.523011,1311.320192,2274.166851,3318.751956,2631.153465,4762.253611,3141.549626,1269.608001,517.4169195,2722.388847
23182.00711,24339.73831,14671.82057,10476.90944,1612.585708,5566.580962,2890.122519,3366.071097,7164.630138,3442.221838,6378.032884,5634.809385,1994.967073,1254.014118,2213.206828,11552.22029,18524.53798,5857.900432,4338.827619,4493.206086,4156.523011,1119.202688,2065.593234,3011.517385,2104.490873,4299.151549,3277.457948,1116.828121,512.8173891,2215.808129
21665.41803,21886.18067,13409.79771,9928.991508,1465.234111,5566.580962,2730.141793,4548.164772,5740.50051,3196.838194,6151.740312,5480.834656,2022.184701,1060.547957,2197.113941,9813.081341,16433.61434,5768.031786,4338.827619,3096.942295,4156.523011,934.8110898,1638.721826,2632.11362,1690.376052,4146.651543,3242.593977,1132.046148,557.9200219,2033.134804
20126.23727,20961.78405,13705.18189,8993.938119,1274.50522,5566.580962,2490.078868,3474.654036,5097.192966,2764.24053,5925.573389,5081.535898,1763.404598,911.8873332,2085.551093,16240.4376,23297.07119,4834.297329,4338.827619,2201.600776,4156.523011,805.8821241,1427.171422,2895.253606,1541.370933,3994.151536,3170.419441,987.1930733,572.6566755,1770.421272
8572.853764,7295.52885,9882.89455,12666.78472,672.7252319,704.2341426,905.6819274,1938.498519,3571.697097,1393.579806,3156.662007,2186.219253,481.7094871,514.5875332,729.7362848,3558.119599,9140.577236,3715.940572,2273.778146,352.2182127,184.7508724,626.8050115,556.6990575,1141.542181,439.1649572,2148.279006,740.6453101,282.6187944,281.3581214,564.1756077
8790.814332,9032.907428,11963.46157,10768.83293,1024.655294,834.0683544,718.1499864,2472.372913,3824.263263,1346.745161,2076.5893,2076.501472,441.6485409,425.2469155,779.287152,3857.72459,11018.12212,2992.804254,1201.565563,327.6600332,195.4010008,417.8778116,546.6176686,973.1738297,559.1566322,2191.850436,768.4630892,282.6187944,199.9131457,502.1529618
8572.853764,11573.72974,11090.18682,9442.152952,825.6445387,868.5505423,2171.311303,1851.27453,3659.377952,1278.237037,2666.633673,2063.433961,431.8778378,410.3605689,892.0025985,4323.467848,8053.92422,3909.247332,1201.565563,303.1088743,163.4506156,270.9919698,552.0453455,1058.11142,682.8702594,1813.712665,931.8833667,313.5105505,189.5490721,537.1662951
8763.998994,12429.12639,9176.22614,7806.752659,682.3190754,824.5405023,1424.765197,2790.174212,3628.137518,1212.506605,2333.288758,2173.151742,455.3211462,781.6402522,824.9561541,4389.208154,18430.44642,4089.527403,1201.565563,284.8622452,230.0008021,335.1403929,585.3853718,929.079245,697.7072566,1881.040899,917.9744771,348.9833045,179.1698685,533.1699613
7716.13809,37971.29059,7837.09755,7251.37945,608.5694779,1093.72759,879.9123571,1813.623172,3645.503801,1323.327838,3881.024403,1892.816647,452.3973776,476.4307053,857.0223177,4414.332471,25198.76624,3287.145393,1201.565563,272.2321237,423.8016604,264.787834,520.2532491,929.079245,726.161772,1469.809588,1044.316615,383.3048129,179.1698685,784.2464422
8859.669834,50918.93144,7056.623338,9827.491957,548.0134652,2841.082371,1560.684528,1907.304518,3466.74434,1488.121017,3753.742684,1927.457879,433.8341048,428.9769539,869.6574082,5167.168214,16149.24873,2532.062671,1201.565563,425.1906878,408.3598486,755.0784459,517.9313544,2474.213767,948.8437603,1816.82491,1044.316615,416.487068,205.8289892,567.172858
6697.646367,41856.59755,6684.374887,9079.2696,508.4409104,2337.8611,1864.666273,2437.403842,3136.12428,1073.783882,4083.569447,1899.966794,451.4192441,359.1880482,896.8630851,4344.719246,13672.54968,2587.27102,1201.565563,1737.958073,298.6845118,510.9632606,586.1593367,2474.213767,822.653066,1679.056196,1109.224767,399.3263137,208.794476,584.179983
7963.566064,29858.72096,7892.069591,7382.520464,519.8305247,1622.674981,1303.907198,2198.580983,4087.211446,947.6666534,3049.484015,1594.729461,487.5676562,342.4310479,903.6590676,4303.209506,13955.86983,2370.702315,1201.565563,1182.274851,285.9096041,295.8319249,442.7178428,1085.710189,707.6028225,1750.534091,1088.355316,419.9168204,198.4304024,582.1818161
7233.658454,24934.35568,7281.179701,6549.325916,558.205899,1384.248981,961.7211,2311.535056,3621.247634,1090.898457,3100.120276,2367.561789,560.8532458,362.9068176,961.9631602,4003.604515,13324.41089,2411.410718,1674.653736,751.4185115,328.5013737,179.9761269,616.3935807,1871.640647,726.161772,1672.831706,1091.841713,391.3155633,236.9212101,514.1646695
